protein,intervention,I,II
G3BP1,resistance,0.3552264750016878,-0.005033578551228324
G3BP1,terbutaline,0.3222023833761637,0.04212078307616629
G3BP2,resistance,-0.2310892622833709,0.23502694814336245
G3BP2,terbutaline,-0.058107783896194413,-0.08090094950906845
GAA,resistance,0.47715781423296405,-0.17078120323683743
GAA,terbutaline,0.4125862882658531,0.09802859971875241
GABARAP,resistance,0.047163582725496,-0.3785343236177591
GABARAP,terbutaline,0.009631030084077915,-0.008077429620354272
GABARAPL2,resistance,-0.5782119873058189,-0.07513802362946898
GABARAPL2,terbutaline,0.11112248332404977,0.19902643782651971
GADD45GIP1,resistance,-0.16147479030975123,-0.11283591449626185
GADD45GIP1,terbutaline,-0.05432242018989319,-0.24336950831228066
GALK1,resistance,-0.023472784162333227,0.0038258067657581663
GALK1,terbutaline,0.14615947125140452,0.156821582571277
GALM,resistance,-0.10180998233323331,0.07702836666492408
GALM,terbutaline,0.058513283290324805,-0.05370318646167579
GALT,resistance,0.42647419398649095,-0.2709931156358906
GALT,terbutaline,0.4020044257804516,0.020443346862338174
GAMT,resistance,-0.3188424761909762,-0.1276077425347193
GAMT,terbutaline,0.11157319393487793,-0.062341845153901954
GANAB,resistance,0.2961433079658405,0.18278216605258502
GANAB,terbutaline,0.08547492057882317,0.02277480148890687
GAPDH,resistance,-0.18781270408674036,-0.0610555691019643
GAPDH,terbutaline,0.12164141783452546,-0.13464712468857284
GARS,resistance,0.17912433283036652,0.08722242116787826
GARS,terbutaline,-0.014805452183075146,0.018911916835087677
GART,resistance,0.15659091047782475,0.2712746721323718
GART,terbutaline,0.1384949333160712,0.21390691335629652
GBAS,resistance,-0.37598962885564396,-0.19829018339235027
GBAS,terbutaline,-0.16669631458843964,-0.33934347280193106
GBE1,resistance,0.059929966774431014,0.520483504478825
GBE1,terbutaline,0.10948856910604982,0.11838621793686199
GC,resistance,0.3707982414402401,0.3743594026836694
GC,terbutaline,-0.06378261991365769,-0.023900462303401742
GCDH,resistance,-0.11391294770399416,-0.0015324970524246417
GCDH,terbutaline,-0.0625326802532226,-3.724725709203606e-4
GCLM,resistance,0.033115212186915856,0.31762349289101
GCLM,terbutaline,-0.024075487717250772,0.020145742564040336
GCN1L1,resistance,0.3208156962766329,0.08047390233293705
GCN1L1,terbutaline,-0.11800304448690291,0.27713302613075397
GCSH,resistance,0.057855024069949135,0.3879235548345745
GCSH,terbutaline,-0.2381358198141272,-0.43568910609430445
GDI1,resistance,-0.09699858099368137,0.09417503454825416
GDI1,terbutaline,-0.038727594609774346,-0.011737943935900663
GDI2,resistance,0.051564524089173655,0.06990479533376259
GDI2,terbutaline,0.01844427777265263,0.006361797700218237
GFM1,resistance,-0.17215293893591216,-0.14144167523285972
GFM1,terbutaline,-0.047129632747261334,-0.0660259844180098
GGCT,resistance,0.19596225090505368,-0.39230136477256616
GGCT,terbutaline,0.06179948825190023,0.04394969974266546
GLG1,resistance,0.29479016813245484,0.0840199145680689
GLG1,terbutaline,0.16025648442555784,0.15372637546719048
GLO1,resistance,-0.2874992293700695,-0.2217308739079229
GLO1,terbutaline,0.003808464789682758,-0.17098888336329665
GLOD4,resistance,-0.15756366785503065,-0.06984142096682855
GLOD4,terbutaline,0.03326675209171885,0.08768436717788886
GLRX,resistance,0.17013386218110962,-0.18974684418295618
GLRX,terbutaline,0.1703238846181638,-0.0361217635121176
GLRX3,resistance,0.26583603785482424,0.18109023810755742
GLRX3,terbutaline,0.08182115282630188,0.11617735242110827
GLRX5,resistance,-0.3311773166684048,0.11803803269446878
GLRX5,terbutaline,-0.3145829352171465,-0.1730735089609614
GLTP,resistance,0.8039904794156421,0.05575587232770237
GLTP,terbutaline,-0.0907703304350498,1.5382380313167356
GLUD1,resistance,-0.23335502345897322,0.13166234224585538
GLUD1,terbutaline,-0.0964255560976624,-0.10145731101711657
GLUL,resistance,0.3579913663067291,-0.4003681938119725
GLUL,terbutaline,-0.06224332638997362,-0.30583127161395013
GMFB,resistance,0.17581667781587088,0.43934617272016396
GMFB,terbutaline,0.09924973464637128,0.15610489674702555
GMPR,resistance,-0.22081812710523105,-0.05988152295817817
GMPR,terbutaline,-0.13550631811609853,-0.012608611394468857
GNA11,resistance,-0.02578169346042663,0.07292060779623055
GNA11,terbutaline,0.02184082103951673,-0.02481258772210171
GNAI2,resistance,0.4087148160242136,0.3175010745697924
GNAI2,terbutaline,0.14609059407378175,0.10898146702124538
GNB1,resistance,0.1595147168506456,0.17140548638721564
GNB1,terbutaline,-0.009737023139507528,-0.141916704296052
GNB2,resistance,-0.020977516350439984,0.26967293084663346
GNB2,terbutaline,0.10959307382874797,0.14213450513036835
GNB2L1,resistance,0.2506464279195611,0.12831053314908303
GNB2L1,terbutaline,-0.09769757603120223,-0.04692057204159994
GNG11,resistance,-0.2894251050161471,0.5733800120113797
GNG11,terbutaline,-0.11216887326915553,0.009007470306230983
GNG12,resistance,0.49551479976760326,-0.0046372287572229
GNG12,terbutaline,0.2556562358773091,0.44950786309918156
GNPDA1,resistance,-0.011454454358054176,-0.00502923957448731
GNPDA1,terbutaline,0.04020066372615757,-0.04622324036797713
GORASP2,resistance,0.16901738761016283,0.290784648226448
GORASP2,terbutaline,0.1548444462748409,0.1078605930923399
GOT1,resistance,-0.29486327616378005,-0.17763404885237266
GOT1,terbutaline,-0.10433855959973407,-0.16535108229990492
GOT2,resistance,-0.33040853308713886,-0.190156777030551
GOT2,terbutaline,-0.1318308561026655,-0.40370238933827185
GPD1,resistance,-0.3242579613114823,-0.25122893455743656
GPD1,terbutaline,0.08553120272927309,-0.038392015360985056
GPD1L,resistance,-0.2901072451441052,-0.020135693235048935
GPD1L,terbutaline,-0.06638325769194828,-0.16644069198311065
GPD2,resistance,-0.30682513542011336,-0.32896663767884293
GPD2,terbutaline,-0.033940786752945554,-0.13058498088399043
GPHN,resistance,-0.21572401740936215,-0.053629373023454496
GPHN,terbutaline,0.06087618121512,0.07519153212108742
GPI,resistance,-0.11815857681221839,-0.12862127176883797
GPI,terbutaline,-0.009618522352907414,-0.1210163188354878
GPS1,resistance,-0.2953145598380115,-0.06500171661826672
GPS1,terbutaline,0.07000929926466881,-0.08505302410835226
GPT,resistance,-0.3141876099073172,-0.17942766636535046
GPT,terbutaline,0.042918996165836956,-0.05629268208262402
GPT2,resistance,0.045665509787502244,-0.16832972658705936
GPT2,terbutaline,-0.2039867391101414,-0.14855316014704986
GPX1,resistance,-0.18314826928192396,-0.09469264150041279
GPX1,terbutaline,-0.18261480266752203,-0.08295431987869788
GPX3,resistance,0.09784688972140135,-0.22870571663662131
GPX3,terbutaline,-0.2570439915316527,-0.1849574525416875
GPX4,resistance,-0.17675178926583893,-0.032159128418172145
GPX4,terbutaline,-0.048219186555324055,-0.07973054716100991
GPX7,resistance,-0.72735387527270845,0.01834453271051058
GPX7,terbutaline,0.0044183558936836675,-0.31894647525754777
GRB2,resistance,0.13529604813470059,-0.058102827991629136
GRB2,terbutaline,0.07873281569389252,-0.015564974198653214
GRHPR,resistance,-0.1612161730943534,0.059579750627091865
GRHPR,terbutaline,-0.06805290062902454,-0.06587351316159351
GRPEL1,resistance,-0.16816739506767217,0.008968932436744348
GRPEL1,terbutaline,0.12381856754333306,-0.002589922811647938
GRSF1,resistance,-0.13618605104284973,0.019932515366951026
GRSF1,terbutaline,0.07793857641149976,-0.19844875884699578
GSN,resistance,0.6116530353568742,0.450112802205094
GSN,terbutaline,0.20246302825444437,0.40981653502171084
GSPT1,resistance,0.24273963248202943,0.11359635096636889
GSPT1,terbutaline,0.03502822793370264,0.06280205374576535
GSR,resistance,0.00699005458505475,0.15586295956422802
GSR,terbutaline,-0.13586088286410047,0.009054878313490722
GSS,resistance,0.21564460188336249,0.1680146087114769
GSS,terbutaline,0.05646249594720555,-0.06539886217253921
GSTK1,resistance,-0.17186183522953083,0.13690565794427134
GSTK1,terbutaline,-0.012593825893392982,-0.19782346144424587
GSTM1,resistance,0.13842779623982823,0.05831724152795168
GSTM1,terbutaline,0.16868680738661154,-0.02667856820339181
GSTM2,resistance,-0.1577699315650192,-0.00519593546009034
GSTM2,terbutaline,0.031323644455198155,-0.04031702259585194
GSTM3,resistance,-0.11112795066057325,0.09861132432792385
GSTM3,terbutaline,0.010114233483934826,0.02085237517282253
GSTO1,resistance,-0.20287823489034856,0.03756707761420519
GSTO1,terbutaline,-0.007614690379552869,-0.04936187112961976
GSTP1,resistance,0.1340917663607308,-0.137492603171681
GSTP1,terbutaline,0.013198230480244232,-0.03778218810555378
GSTT1,resistance,-0.27710917440303895,-0.17567303609611185
GSTT1,terbutaline,0.06285083073344598,-0.044675158594862555
GSTZ1,resistance,-0.39112539617897596,0.11413693725237432
GSTZ1,terbutaline,-0.23674665772513492,0.024118086473225848
GUSB,resistance,0.3759700453606157,0.2021717588679388
GUSB,terbutaline,0.22090670454708958,0.370065419974605
GYG1,resistance,0.003646611481136018,-0.009087525882355285
GYG1,terbutaline,-0.3220890818569314,-0.08858651478808384
GYS1,resistance,-0.02757441927938434,0.07119409538342936
GYS1,terbutaline,-0.0727041676314431,-0.08532774746969096
H1F0,resistance,3.7113303176156923e-4,-0.022386662148117242
H1F0,terbutaline,0.11933350903332961,-0.11901342908931396
H2AFY,resistance,0.19918092441824115,-0.2606862275512243
H2AFY,terbutaline,0.0017427570710611534,-0.07128421963287297
H2AFZ,resistance,-0.05384906250285981,-0.4148942950294077
H2AFZ,terbutaline,0.1919602456499689,0.1387943486949737
H3F3A,resistance,0.47232854903488575,-0.05429895822820696
H3F3A,terbutaline,0.19304821092345528,0.1959513559401711
H6PD,resistance,-0.28981090527330977,0.15608440163960213
H6PD,terbutaline,-0.32321121311441214,0.16132952551444937
HACD1,resistance,-0.07598702532407753,-0.2619673376133038
HACD1,terbutaline,-0.053156675525283796,-0.010426491869692356
HADH,resistance,-0.3634453056627258,-0.013189467463183835
HADH,terbutaline,-0.030424901314817385,-0.43855141102277484
HADHA,resistance,-0.25325820001431765,0.023454412039825234
HADHA,terbutaline,0.004652258492712873,-0.20269211266360868
HADHB,resistance,-0.26071080591983226,-0.030904670049971328
HADHB,terbutaline,-0.014018427251000203,-0.1935394465876792
HAGH,resistance,-0.3117864159940681,-0.07923018952968786
HAGH,terbutaline,-0.034021344526865574,-0.0759412605984912
HARS,resistance,0.1229843915506653,0.2935988780715515
HARS,terbutaline,0.24610452766308938,0.021931581652013143
HARS2,resistance,-0.20505059832730538,-0.010389766280620716
HARS2,terbutaline,-0.02810728880146471,-0.14571972076215578
HBA1,resistance,-0.49080762549432067,0.009965176190095182
HBA1,terbutaline,-0.035820441718665726,-0.1173047476360729
HBB,resistance,-0.5642291274700183,-0.022592440746514786
HBB,terbutaline,0.009136813991746023,0.012671337133835317
HBD,resistance,-0.6304357465207323,0.11758060550444238
HBD,terbutaline,0.035557073165368096,0.04535364971673802
HBG1,resistance,-0.48081884851480794,-0.10743365188214749
HBG1,terbutaline,0.04299768180429521,-0.12247888312578355
HBS1L,resistance,-0.19052366111590152,-0.37166620728540956
HBS1L,terbutaline,-0.006842453371150124,0.16616919400119629
HBZ,resistance,-0.3141598650815486,0.19588647619926597
HBZ,terbutaline,-0.10084937734082262,-0.11881303155398851
HCCS,resistance,-0.1819167566222628,0.10007163147678311
HCCS,terbutaline,-0.033598950610053135,-0.22572206320299099
HDDC2,resistance,-0.10784741114656882,0.12311428954173431
HDDC2,terbutaline,-0.06783579099822964,0.038781406062291524
HDDC3,resistance,-0.6533370910988654,0.10239510073442101
HDDC3,terbutaline,0.07187742020837726,0.1405378476947435
HDGF,resistance,0.022889518682122554,0.14597339745521265
HDGF,terbutaline,0.12035790707353587,0.04457930370474772
HDHD1,resistance,-0.1072988832060453,-0.060134133275875135
HDHD1,terbutaline,-0.11149631467011563,0.0022147616787169255
HDHD2,resistance,-0.0842015018901936,-0.08257612728779229
HDHD2,terbutaline,0.2720619770453659,0.21855647221839133
HDLBP,resistance,-0.14120398600389006,0.2749745391730516
HDLBP,terbutaline,0.06708822613569083,-0.027929513625255382
HEBP2,resistance,0.014980006195742135,-0.07365005682751069
HEBP2,terbutaline,0.10260515944075252,0.005727095116202434
HECTD1,resistance,-0.46229504225058904,0.21185930818854537
HECTD1,terbutaline,-0.18282132946184165,-0.7320895184917582
HEXB,resistance,0.44162604472066597,-0.13061355996276758
HEXB,terbutaline,0.1872092280748133,0.007164758917643707
HHATL,resistance,-0.29717352552862153,-0.34143172985825276
HHATL,terbutaline,-0.012609587764166062,-0.060701510514646596
HIBADH,resistance,-0.3849035587750872,-0.24489110939787628
HIBADH,terbutaline,-0.2024928981199613,-0.44349088785649265
HIBCH,resistance,-0.27481113675953445,0.01059426911388539
HIBCH,terbutaline,-0.06313013582303863,-0.21930773944024104
HINT1,resistance,-0.03747992351765487,-0.11146600361087011
HINT1,terbutaline,-0.09522880380635357,-0.1226296368984019
HINT2,resistance,-0.3289691389838139,-0.1342059358463461
HINT2,terbutaline,-0.16676976620975997,-0.2638953305773211
HINT3,resistance,-0.12048753655750286,0.01905408932429631
HINT3,terbutaline,0.021996845036186485,-0.19941806754769673
HIST1H1C,resistance,0.2500401536418723,-0.032985187695897755
HIST1H1C,terbutaline,0.11675697047680864,0.07312057345863258
HIST1H2AB,resistance,0.6024454795709653,0.1542636318695636
HIST1H2AB,terbutaline,0.2808189135409475,0.2427182721844893
HIST1H2BK,resistance,0.5136272663771793,0.0735597673083066
HIST1H2BK,terbutaline,0.10242108300594939,0.11769365407001094
HIST1H4A,resistance,0.7305439490285662,0.15305049410420346
HIST1H4A,terbutaline,0.15423070920369936,0.19291500681711327
HIST2H2AC,resistance,0.7534264712041363,-0.14401996371303416
HIST2H2AC,terbutaline,0.01953536283164257,0.31162329628091445
HIST2H2BC,resistance,0.2833319888646703,0.2199939986263102
HIST2H2BC,terbutaline,0.17187519074180185,-0.11681284658421909
HK1,resistance,-0.15262179280111837,-0.053004209805799896
HK1,terbutaline,0.032609587776590294,-0.10234011685864648
HLA-A,resistance,-0.06569393012373374,0.20284929188682144
HLA-A,terbutaline,0.23703318464224105,8.292579936699518e-4
HLA-DRA,resistance,-0.027312814686002693,-0.07065857041100965
HLA-DRA,terbutaline,-0.05953030798160929,0.07189553746700449
HLA-DRB1,resistance,-0.030331015674116852,0.09293642046381301
HLA-DRB1,terbutaline,-0.13289511715056224,0.3405769942802568
HMGB1,resistance,0.3306713119955589,0.14327602312677223
HMGB1,terbutaline,0.026961287113333735,0.09880101432422321
HMGB2,resistance,0.8133006290127077,0.330410485771382
HMGB2,terbutaline,0.14818556043734993,0.36339587633273934
HMGCL,resistance,-0.38079251172277445,-0.10186986959152944
HMGCL,terbutaline,-0.03172157613501652,-0.1904895372909808
HMOX2,resistance,0.27759846193549087,0.12336292132642579
HMOX2,terbutaline,-0.14176503651949324,0.28920347691161813
HN1,resistance,0.27570833949456774,0.7055897570202049
HN1,terbutaline,0.4147779456139243,0.5697954524036741
HN1L,resistance,0.21981413151583468,0.1710130498132738
HN1L,terbutaline,0.01372937027148069,-0.007074486092227605
HNRNPA0,resistance,0.7387120233849661,-0.04803611512613282
HNRNPA0,terbutaline,0.07166363270543465,0.04119429470470015
HNRNPA1,resistance,0.28422312149278006,0.22624821042179089
HNRNPA1,terbutaline,0.02937461592721555,0.05355822951204855
HNRNPA2B1,resistance,0.3071210315357093,7.011494666493423e-4
HNRNPA2B1,terbutaline,0.13675148223235675,0.058164602708115375
HNRNPA3,resistance,0.31519297221172515,0.17796467771094826
HNRNPA3,terbutaline,0.034604895560531576,0.10689698945515207
HNRNPAB,resistance,0.23232133942907446,0.07956211861637819
HNRNPAB,terbutaline,0.1436239375339155,0.1850668529451962
HNRNPC,resistance,0.44579121663602045,0.08750630190822539
HNRNPC,terbutaline,0.11126287254380661,0.20565574624530703
HNRNPD,resistance,0.24393270648937385,0.038412782074438434
HNRNPD,terbutaline,0.008918217787408977,-0.021940021473119426
HNRNPDL,resistance,0.07731826973445166,0.18293712201516832
HNRNPDL,terbutaline,0.05884796615133025,-0.021753285211511653
HNRNPF,resistance,0.2013356869612622,0.07555765263477165
HNRNPF,terbutaline,-0.19647725155617904,-0.04063942692222774
HNRNPH1,resistance,0.36737301329712835,0.16629222756451822
HNRNPH1,terbutaline,0.06969703832019046,0.191683637803559
HNRNPH3,resistance,0.053607824101244664,-0.21981719247045683
HNRNPH3,terbutaline,0.25745819823741567,0.06214995685169116
HNRNPK,resistance,0.22007999235978687,0.09679385804934837
HNRNPK,terbutaline,0.21057034279743453,0.04407554352845381
HNRNPL,resistance,0.28633755499600155,0.10579845971942414
HNRNPL,terbutaline,0.13585203383218505,0.04719115664459913
HNRNPM,resistance,0.20676379994186408,0.22638918853124812
HNRNPM,terbutaline,0.1594828451363459,0.2187211570151623
HNRNPR,resistance,0.07928119652280863,0.21718521157024107
HNRNPR,terbutaline,0.21775252466387543,0.08036234930941728
HNRNPU,resistance,0.420896560670092,0.16916285699636457
HNRNPU,terbutaline,0.22841231560279868,0.24571619721971757
HNRNPUL2,resistance,0.21775950179503992,-0.2337152954853341
HNRNPUL2,terbutaline,-0.024274619064358207,-0.029892222188770922
HOMER1,resistance,0.24282437233917747,0.27817120234023496
HOMER1,terbutaline,0.11972341765813746,0.33931236234791856
HOMER2,resistance,0.3055362156171135,0.5259351389879141
HOMER2,terbutaline,-0.05052369562088762,0.787425306286563
HOOK3,resistance,0.007851762415736374,0.14085779399758502
HOOK3,terbutaline,0.1741946522465674,0.16036820752605255
HP,resistance,0.2758116032551222,0.32178193700802016
HP,terbutaline,-0.11412517545571081,0.10271541415393193
HP1BP3,resistance,0.08556038127936816,-0.37946439428372436
HP1BP3,terbutaline,-0.25475954184954763,-0.0780931794767401
HPR,resistance,-0.18916509308901386,0.15132013190883983
HPR,terbutaline,0.2945380078688385,0.18470429610393319
HPRT1,resistance,0.6650849439914052,0.3586581273578744
